Name
Pokémon Yellow: Special Pikachu Edition
The Legend of Zelda: Ocarina of Time
Tekken 3
Crash Bandicoot 3: Warped
Metal Gear Solid
Resident Evil 2
Spyro the Dragon
Pokémon Trading Card Game
Banjo-Kazooie
Grand Theft Auto 2
WWF War Zone
Rugrats: Search For Reptar
Need for Speed III: Hot Pursuit
Colin McRae Rally
A Bug's Life
Mario Party
Medal of Honor
Tomb Raider: The Last Revelation
Sonic Adventure
Dino Crisis
WCW/nWo Revenge
Dragon Warrior Monsters
Cool Boarders 3
The Legend of Zelda: Link's Awakening DX
Star Wars: Rogue Squadron
Parasite Eve
Sim Theme Park
R4: Ridge Racer Type 4
1080°: TenEighty Snowboarding
Tetris DX
WCW Nitro
FIFA 2000
"Hey You, Pikachu!"
WWF Attitude
Madden NFL 2000
Madden NFL 99
Twisted Metal III
Toy Story 2: Buzz Lightyear to the Rescue!
WCW/NWO Thunder
Sled Storm
Yu-Gi-Oh! Duel Monsters
F-1 World Grand Prix
NFL GameDay 99
NASCAR 99
NBA Live 2000
NFL Blitz
Pac-Man World
Xenogears
Mortal Kombat 4
WCW vs the World
Duke Nukem: Time to Kill
A Collection of Activision Classic Games for the Atari 2600
Pocket Monsters Stadium
WWF War Zone
TOCA 2: Touring Cars
Devil Dice
Brian Lara Cricket
Wheel of Fortune
Road Rash 3D
Vigilante 8
WCW Mayhem
Kobe Bryant in NBA Courtside
Cool Boarders 4
Asteroids
Brave Fencer Musashi
South Park
Jampack Winter '98
F-Zero X
Star Ocean: The Second Story
BeatMania
NFL Blitz 2000
Ready 2 Rumble Boxing
NCAA Football 99
Simple 1500 Series Vol. 1: The Mahjong
NFL Blitz
Monster Rancher 2
Jeremy McGrath Supercross 98
Street Fighter Alpha 3
Pong: The Next Level
Oddworld: Abe's Exoddus
NASCAR 99
Glover
Madden NFL 99
NHL 2000
MLB 99
The Game of Life
MediEvil
The Next Tetris
World Soccer Jikkyou Winning Eleven 3: World Cup France '98
Major League Baseball Featuring Ken Griffey Jr
NBA ShootOut 98
ISS Pro Evolution
Mortal Kombat 4
SD Gundam G Generation
Fear Effect
South Park
Command & Conquer: Red Alert Retaliation
Chocobo's Dungeon 2
NFL Xtreme
Bushido Blade 2
Suikoden II
Street Sk8er
Spice World
