,0
161,No.1 Muscle Ranking - Kinniku Banzuke Vol. 1: Oregasaikyouno Otokoda!
162,Virtua Striker 2
163,Mario Golf
164,Super Robot Taisen Complete Box
165,Hot Wheels Turbo Racing
166,Bass Hunter 64
167,40 Winks
168,A Collection of Classic Games from the Intellivision
169,Quake II
170,Monster Truck Madness 64
171,Hamster Tarou
172,Fisherman's Bait 2: Big Ol' Bass
173,Jeremy McGrath Supercross 2000
174,Supercross 2000
175,Ken Griffey Jr.'s Slugfest
176,The New Tetris
177,Xena: Warrior Princess - The Talisman of Fate
178,Tomba! 2: The Evil Swine Return
179,BeatMania Append 4thMix: The beat goes on
180,Digimon Adventure: Anode Tamer
181,Triple Play 2000
182,Shadow Man
183,Command & Conquer
184,Superbike 2000
185,Alundra 2: A New Legend Begins
186,Jikkyou Powerful Pro Yakyuu '99 Ketteiban
187,Bust A Groove 2
188,Armorines: Project S.W.A.R.M.
189,Duke Nukem: Zero Hour
190,Armored Core: Master of Arena
191,Fire Emblem: Thracia 776
192,NHL Rock the Rink
193,Crusaders of Might and Magic
194,Scrabble
195,NBA Courtside 2 featuring Kobe Bryant
196,Hybrid Heaven
197,NBA Showtime: NBA on NBC
198,Grandia
199,Dune 2000
200,Guitar Freaks
201,Paperboy
202,South Park: Chef's Luv Shack
203,Road Rash 64
204,Pro Yakyuu Team o Tsukurou!
205,Super Robot Taisen F Kanketsuhen
206,Barbie Super Sports
207,Rampage 2: Universal Tour
208,Sports Car GT
209,Jackie Chan: Stuntmaster
210,WCW Backstage Assault
211,Gex 3: Deep Cover Gecko
212,WinBack: Covert Operations
213,Monopoly
214,Threads of Fate
215,Rollcage
216,Super Robot Taisen 64
217,Roadsters 99
218,Nobunaga no Yabou: Reppuuden
219,Fire ProWrestling G
220,Sesame Street: Elmo's Number Journey
221,Big Air
222,Gallop Racer
223,Chocobo no Fushigi Dungeon for WonderSwan
224,International Superstar Soccer 2000 (JP weekly sales)
225,Re-Volt
226,Sesame Street: Elmo's Letter Adventure
227,Shadow Madness
228,Power Pro Kun Pocket
229,Space Battleship Yamato: Harukanaru Hoshi Iscandar
230,Sound Novel Evolution 1: Otogirisou Sosei-Hen
231,Tokyo Xtreme Racer
232,Glover
233,Bomberman 64: The Second Attack!
234,World Driver Championship
235,Destruction Derby 64
236,Space Invaders
237,California Speed
238,Asteroids Hyper 64
239,Racing Lagoon
240,Muppet RaceMania
241,Disney's Story Studio: Disney's Mulan
242,Winning Post 4
243,Galerians
244,Shin Megami Tensei: Devil Summoner - Soul Hackers
245,Bassmasters 2000
246,Micro Machines 64 Turbo
247,Eternal Eyes
248,Detective Barbie: The Mystery Cruise
249,To Heart
250,Castlevania: Legacy of Darkness
251,NBA Jam 2000
252,Surf Riders
253,Zen-Nippon Pro Wrestling: Ouja no Kon
254,Harvest Moon 2 GBC
255,Rocket: Robot on Wheels
256,Densha De Go! 64
257,Earthworm Jim 3D
258,BoomBots
259,International Track & Field 2000
260,ECW Anarchy Rulz
261,Top Gear Rally 2
262,Fighting Force 64
263,Snowboard Kids 2
264,Tonic Trouble
265,Nuclear Strike 64
266,Breakout
267,Tyco RC: Assault with a Battery
268,Arcade Party Pak
269,Railroad Tycoon II
270,Black Bass with Blue Marlin
271,Metal Gear Solid Integral
272,Woody Woodpecker Racing
273,Digimon Digital Card Battle
274,Vandal Hearts II
275,The King of Fighters: Dream Match 1999
276,Blue Stinger
277,Urban Chaos
278,3D Tank Warfare Simulator Panzer Front
279,Gekido
280,Marvel vs. Capcom: Clash of Super Heroes
281,LEGO Rock Raiders
282,Age of Empires II: The Age of Kings
283,Derby Stallion
284,Sega Bass Fishing
285,Koudelka
286,The King of Fighters '98: Dream Match Never Ends
287,Final Fantasy VI
288,Incredible Crisis
289,Shadowgate 64: Trials of the Four Towers
290,Dragon Valor
291,Neon Genesis Evangelion
292,Top Gear Hyper-Bike
293,Brunswick Circuit Pro Bowling
294,Killer Loop
295,G-Police: Weapons of Justice
296,Interplay Sports Baseball 2000
297,Dungeon Keeper 2
298,Fatal Fury: Wild Ambition
299,Bass Rise
300,Expendable
301,NHL Blades of Steel '99
302,Fighter Destiny 2
303,All Star Tennis 99
304,Dead in the Water
305,NBA 2K
306,Saiyuki: Journey West
307,Test Drive Le Mans
308,The Misadventures of Tron Bonne
309,Choro Q 64 2: Hacha Mecha Grand Prix Race
310,Rat Attack!
311,Monaco Grand Prix
312,Worms Armageddon
313,Rally Challenge 2000
314,PD Ultraman Battle Collection 64
315,NHL Blades of Steel 2000
316,Ballistic
317,Countdown Vampires
318,Battle Hunter
319,Konami Arcade Classics
320,Mr. Driller
321,Deception III: Dark Delusion
322,Dancing Blade II: Tears of Eden
323,Charlie Blasts Territory
324,Renegade Racers
325,Board Game: Top Shop
326,RayCrisis: Series Termination
327,Jojo's Bizarre Adventure
328,Super Bowling
329,Silent Bomber
330,The Longest Journey
331,Iron Soldier 3
332,Legoland
333,Vanark
334,K-1 Grand Prix
335,Builder's Block
336,Samurai Shodown: Warrios Rage
337,Carmageddon 64
338,Builders Block
339,Jikkyou Powerful Pro Yakyuu 99 Kaimakuban
340,Jikkyou Powerful Pro Yakyuu 99 Ketteiban
341,Jojos Bizarre Adventure
342,Legacy of Kain: Soul Reaver
343,Ken Griffey Jr.s Slugfest
344,South Park: Chefs Luv Shack
345,Jampack Summer 99
346,Fishermans Bait 2: Big Ol Bass
347,Jagged Alliance 2
348,Frogger 2: Swampys Revenge
349,Lemmings Revolution
350,Army Men: Sarges Heroes
351,Tom Clancys Rainbow Six
352,Jampack Winter 99
353,Sesame Street: Elmos Letter Adventure
354,Sesame Street: Elmos Number Journey
355,Tony Hawks Pro Skater
356,You Dont Know Jack
357,Spyro 2: Riptos Rage!
358,Aliens versus Predator
359,NHL Blades of Steel 99
360,The King of Fighters 98: Dream Match Never Ends
