,0
93,Super Real Mahjong P V
94,Street Fighter: The Movie
95,Space Griffon VF-9
96,Off-World Interceptor Extreme
97,Parodius
98,King's Field
99,International Superstar Soccer Deluxe
100,FIFA Soccer 96
101,StarBlade α
102,J-League Victory Goal
103,Tetris Attack
104,Dragon Ball Z: Idainaru Dragon Ball Densetsu
105,Wizardry VII: Gadeia no Houshu
106,Epidemic
107,Agile Warrior F-111X
108,Doukyuusei
109,Cyber Sled
110,In the Hunt
111,Daytona USA Championship Circuit Edition
112,Sentou Kokka Air Land Battle
113,Romance of the Three Kingdoms IV: Wall of Fire
114,Disruptor
115,Namco Soccer Prime Goal
116,Mystic Ark
117,World Cup Golf: Professional Edition
118,Detana TwinBee Yahho! Deluxe Pack
119,High Velocity: Mountain Racing Challenge
120,Virtua Fighter CG Portrait Series Vol.4: Pai Chan
121,Sengoku Cyber: Fujimaru Jigokuhen
122,Nobunaga no Yabou: Tenshoki
123,Virtua Fighter CG Portrait Series Vol.1: Sarah Bryant
124,Victory Zone
125,Hyper Formation Soccer
126,Carnage Heart
127,Virtual Hydlide
128,Project: Horned Owl
129,Dragon Ball Z Super Gokuden: Kakusei-Hen
130,D
131,Wizardry VI: Bane of the Cosmic Forge
132,Revolution X
133,Gouketuji Ichizoku 2: Chottodake Saikyou Densetsu
134,Shellshock
135,Darius Gaiden
136,Idol Janshi Suchie-Pai Remix
137,Zero4 Champ RR-Z
138,Derby Jockey 2
139,Terranigma
140,X-COM: UFO Defense
141,Virtua Fighter CG Portrait Series Vol.3: Akira Yuki
142,Shockwave Assault
143,Rapid Reload
144,Castlevania Dracula X
145,Dragon Ball Z: Shin Butouden
146,Detana TwinBee Yahho! Deluxe Pack
147,Cyberia
148,Princess Maker 2
149,Virtua Fighter CG Portrait Series Vol.2: Jacky Bryant
150,Blades of Blood: Samurai Shodown III
151,Slam 'n Jam '96 featuring Magic & Kareem
152,Samurai Shodown III
153,Tempest 3X
154,A-Train
155,Striker 96
156,GOTHA: Ismailia Seneki
157,Krazy Ivan
158,Quo Vadis
159,Myst
160,Classic Road
161,Hang On GP
162,Viewpoint
163,Space Hulk: Vengeance of the Blood Angels
164,Super Real Mahjong Graffiti
165,DefCon 5
166,Bubble Bobble also featuring Rainbow Islands
167,Star Fighter
168,A llI S.V.: A Ressha de Gyoukou 3 Super Version
169,Kekkon: Marriage
170,3D Lemmings
171,Tenchi Muyou! Ryoukouki Gokuraku
172,Policenauts
173,Zero Divide
174,Doraemon 4: Nobita to Toki no Okoku
175,Gunbird
176,WWF Wrestlemania: The Arcade Game
177,Jirou Akagawa: Majotachi no Nemuri
178,Hi-Octane: The Track Fights Back!
179,Philosoma
180,Virtua Fighter CG Portrait Series Vol.5: Wolf Hawkfield
181,Slam Dunk SD Heat Up!!
182,Baku Baku
183,Super Jinsei Game 2
184,Jikkyou Oshaberi Parodius
185,Johnny Bazookatone
186,Kekkon Zenya
187,Block Kuzushi
188,Zoop
189,Magic Carpet
190,Sotsugyou II: Neo Generation
191,Virtua Fighter CG Portrait Series Vol.6: Lau Chan
192,Go Go Ackman 3
193,Novastorm
194,Metal Max Returns
195,Zen-Nippon GT Senshuken
196,Thoroughbred Breeder II Plus
197,Tokimeki Mahjong Paradise: Koi no Tenpai Beat
198,Ide Yosuke no Mahjong Kazoku
199,Night Head: The Labyrinth
200,Rampo
201,Far East of Eden Shinden
202,Daibakushou: Jinsei Gekijou
203,Konpeki no Kantai
204,Robo Pit
205,Hissatsu Pachinko Collection 3
206,Battle Arena Toshinden URA
207,Darius II
208,The Perfect Golf
209,Hermie Hopperhead: Scrap Panic
210,Captain Tsubasa J: The Way to World Youth
211,Doki Oki
212,America Oudan Ultra-Quiz
213,Aquanaut's Holiday
214,Sotsugyou II: Neo Generation Special
215,You Don't Know Jack
216,Ginga Fukei Densetsu: Sapphire
217,Super Dodge Ball
218,Psychic Detective
219,Slam n Jam 96 featuring Magic & Kareem
220,Street Fighter Alpha: Warriors Dreams
221,StarBlade \xce\xb1
222,Aquanauts Holiday
223,Night Warriors: Darkstalkers Revenge
224,Kirbys Dream Land 2
225,J-League Excite Stage 95
226,Kirbys Block Ball
227,Boxers Road
228,The King of Fighters 95
229,Super Mario World 2: Yoshis Island
230,You Dont Know Jack
231,Bases Loaded 96: Double Header
232,Donkey Kong Country 2: Diddys Kong Quest
233,Kings Field
234,Marios Picross
