,0
851,Elf Bowling 1 & 2
852,Tork: Prehistoric Punk
853,Chicken Shoot 2
854,Breath of Fire III
855,Totally Spies!
856,Digimon World 4
857,Guild Wars
858,S.L.A.I.: Steel Lancer Arena International
859,Golden Nugget Casino / Texas Hold 'Em Double Pack
860,Marble Madness / Klax
861,Empire Earth II
862,Atomic Betty
863,Virtual Pool: Tournament Edition
864,Popeye: Rush for Spinach
865,DICE: DNA Integrated Cybernetic Enterprises
866,Spectral Souls: Resurrection of the Ethereal Empires
867,Kong: King of Atlantis
868,Ganbare Goemon: Toukai Douchuu Ooedo Tengurigaeshi no Maki
869,The King of Fighters 02/03
870,Animaniacs: The Great Edgar Hunt
871,D1 Professional Drift Grand Prix Series
872,Frogger: Ancient Shadow
873,Franklin the Turtle
874,Gauntlet / Rampart
875,River King: Wonderful Journey
876,Metal Saga
877,SWAT 4
878,Dungeon Siege II
879,Spy Hunter / Super Sprint
880,Battlefield 2: Modern Combat(JP sales)
881,Jikkyou Powerful Pro Yakyuu 12 Ketteiban
882,Virtua Tennis: World Tour (jp sales)
883,Cold War
884,"Ed, Edd n Eddy: The Mis-Edventures"
885,Ty the Tasmanian Tiger 3: Night of the Quinkan
886,Total Overdose: A Gunslinger's Tale in Mexico
887,Stronghold 2 Deluxe
888,ScrapLand
889,Namco Museum Battle Collection (JP sales)
890,Falcon 4.0: Allied Force
891,Shonen Jump's One Piece: Grand Adventure
892,GT Legends
893,The Professor's Brain Trainer: Logic
894,Zathura
895,Iron Phoenix
896,Indigo Prophecy
897,Quake 4
898,The Sims: Complete Collection
899,SBK: Snowboard Kids
900,Sacred Gold
901,Nicktoons Collection: Game Boy Advance Video Volume 3
902,Shonen Jump's Shaman King: Master of Spirits 2
903,Kao Challengers
904,Chicago Enforcer
905,Motocross Mania 3
906,Pump It Up: Exceed
907,Codename: Kids Next Door: Operation V.I.D.E.O.G.A.M.E.
908,Starship Troopers
909,Heroes of the Pacific
910,Rainbow Islands Revolution
911,Elf Bowling 1 & 2
912,Red Ninja: End of Honor
913,TMNT: Mutant Melee
914,Ultimate Puzzle Games
915,Golden Nugget Casino DS
916,Top Gear RPM Tuning
917,Namco Museum 50th Anniversary (JP sales)
918,LEGO Star Wars: The Video Game
919,The Incredibles: Rise of the Underminer
920,Kao the Kangaroo Round 2
921,Dragon Booster
922,Sniper Elite
923,Kao the Kangaroo Round 2
924,Rayman 10th Anniversary
925,Space Invaders Revolution
926,Codename: Panzers Phase Two
927,Alfa Romeo Racing Italiano
928,SeaWorld Adventure Parks: Shamu's Deep Sea Adventure
929,World Poker Tour
930,LifeSigns: Surgical Unit
931,Aeon Flux
932,Serious Sam II
933,Wallace & Gromit: Curse of the Were-Rabbit
934,Super Robot Monkey Team: Game Boy Advance Video Volume 1
935,Rainbow Islands: Revolution
936,Whac-A-Mole
937,Shin Sangoku Musou 4 Special
938,Snood 2: On Vacation
939,Thats So Raven 2: Supernatural Style
940,Winx Clu
941,Pok\xc3\xa9mon Mystery Dungeon: Blue Rescue Team
942,Pong / Asteroids / Yars Revenge
943,Sid Meiers Pirates!
944,Tony Hawks American Wasteland
945,NTRA Breeders Cup World Thoroughbred Championships
946,Sid Meiers Civilization IV
947,Bentleys Hackpack
948,Peter Jacksons King Kong: The Official Game of the Movie
949,Razes Hell
950,Shonen Jumps One Piece: Pirates Carnival
951,Lets Ride! Dreamer
952,Disney's Cinderella: Magical Dreams
953,Texas Hold Em Poker DS
954,Shonen Jumps One Piece: Grand Adventure
955,Golden Nugget Casino / Texas Hold Em Double Pack
956,Tony Hawks American Sk8land
957,Unreal Championship 2: The Liandri Conflict
958,ATV Offroad Fury: Blazin Trails
959,Tim Burtons The Nightmare Before Christmas: The Pumpkin King
960,Shonen Jumps Shaman King: Legacy of the Spirits - Soaring Hawk/Sprinting Wolf
961,Cabelas Outdoor Adventures (2006)
962,Smart Bom
963,Devil May Cry 3: Dantes Awakening
964,wwe Smackdown vs. Raw 2006
965,Tom Clancys Splinter Cell: Chaos Theory
966,SeaWorld Adventure Parks: Shamus Deep Sea Adventure
967,Tony Hawks American Wasteland (Weekly american sales)
968,Cabelas Dangerous Hunts 2
969,The Hidden
970,Tony Hawks Underground 2 Remix
971,Total Overdose: A Gunslingers Tale in Mexico
972,Demon Chaos
973,Rayman: Hoodlums Revenge
974,The Professors Brain Trainer: Logic
975,Drill Dozer
976,Tony Hawks American Wasteland (Old all region sales)
977,World Snooker Challenge 2005
978,Americas Army: Rise of a Soldier
979,Pac n Roll
980,Dai-3-Ji Super Robot Taisen \xce\xb1: Shuuen no Ginga e
981,Tom Clancys Ghost Recon 2: Summit Strike
982,Mark Davis Pro Bass Challenge
983,Tom Clancys Ghost Recon 2
984,Colin McRae Rally 2005 plus
985,Tim Burtons The Nightmare Before Christmas: Oogies Revenge
986,A.C.E.: Another Centurys Episode
987,Archer Macleans Mercury
988,Pok\xc3\xa9mon Mystery Dungeon: Red Rescue Team (US weekly sales)
989,Cabelas Outdoor Adventures
990,Shonen Jumps One Piece: Grand Battle
991,ML
992,Combat Elite: WWII Paratroopers
993,Shonen Jumps Shaman King: Master of Spirits 2
994,Land of the Dead: Road to Fiddlers Green
995,Tom Clancys Rainbow Six: Lockdown
996,SingStar 80s
997,Lets Ride: Sunshine Stables
998,Chaos Field
999,Break Em All
1000,Disney's Winnie the Poohs Rumbly Tumbly Adventure
1001,Killer 3D Pool
1002,Egg Monster Hero
1003,MotoGP 3: Ultimate Racing Technology
1004,Oddworld: Strangers Wrath
