,0
76,Ratchet & Clank: Up Your Arsenal (Weekly american sales)
77,Metroid Prime 2: Echoes
78,Corvette
79,Burnout 3: Takedown
80,Transformers
81,Champions of Norrath
82,Jet Li: Rise to Honor
83,Tom Clancy's Splinter Cell: Pandora Tomorrow
84,Ninja Gaiden
85,Driv3r
86,Donkey Kong Country 2
87,Mario Power Tennis
88,Call of Duty: Finest Hour
89,ATV Offroad Fury 3
90,Pikmin 2
91,Final Fantasy I & II: Dawn of Souls
92,Mario vs. Donkey Kong
93,Tom Clancy's Ghost Recon: Jungle Storm
94,Bad Boys: Miami Takedown
95,Need for Speed Underground 2
96,Tom Clancy's Rainbow Six 3: Black Arrow
97,Spider-Man 2
98,Lumines: Puzzle Fusion
99,Tom Clancy's Ghost Recon 2
100,Spider-Man 2
101,Shrek 2
102,Harry Potter and the Prisoner of Azkaban
103,Jissen Pachi-Slot Hisshouhou: Hokuto no Ken
104,FIFA Soccer 2005
105,ESPN NBA 2K5
106,World Championship Poker
107,Killzone
108,The SpongeBob SquarePants Movie
109,Crash City Mayhem
110,Sonic Mega Collection Plus
111,MLB 2005
112,X-Men Legends
113,NBA Live 2005
114,Classic NES Series: The Legend of Zelda
115,Fire Emblem: The Sacred Stones
116,ESPN NHL 2K5
117,Metal Gear Ac!d
118,Tiger Woods PGA Tour 2005
119,Spider-Man 2
120,The Incredibles
121,ESPN College Hoops 2K5
122,Metroid: Zero Mission
123,Lizzie McGuire 2: Lizzie Diaries
124,The Legend of Zelda: Four Swords Adventures
125,Tom Clancy's Rainbow Six 3
126,Hitman: Contracts
127,Prince of Persia: Warrior Within
128,Pokemon Dash
129,Driv3r
130,Syphon Filter: The Omega Strain
131,Mortal Kombat: Deception
132,That's So Raven
133,Shark Tale
134,Tony Hawk's Underground 2
135,Classic NES Series: Donkey Kong
136,Full Spectrum Warrior
137,Katamari Damacy
138,Scooby-Doo 2: Monsters Unleashed
139,Power Rangers: Dino Thunder
140,Madden NFL 2005
141,Mafia
142,Classic NES Series: Zelda II: The Adventure of Link
143,Mario Pinball Land
144,Baldur's Gate: Dark Alliance II
145,Shark Tale
146,NCAA Football 2005
147,Fight Night 2004
148,Midway Arcade Treasures 2
149,Fight Night Round 2004
150,NFL Street
151,Strawberry Shortcake: Summertime Adventure
152,Street Fighter Anniversary Collection
153,Suikoden IV
154,Disney's Kim Possible 2: Drakken's Demise
155,Yoshi Topsy-Turvy
156,Crash Bandicoot Purple: Ripto's Rampage
157,Spyro: A Hero's Tail
158,Crash: Twinsanity
159,GoldenEye: Rogue Agent
160,James Bond 007: Everything or Nothing
161,Nicktoons Collection: Game Boy Advance Video Volume 1
162,SpongeBob SquarePants: Game Boy Advance Video Volume 1
163,Lemony Snicket's A Series of Unfortunate Events
164,Dogz
165,Tak 2: The Staff of Dreams
166,The Urbz: Sims in the City
167,Strike Force Bowling
168,XGRA: Extreme G-Racing Association
169,Dora the Explorer: Super Spies
170,Texas Hold 'Em Poker
171,Dragon Ball Z: Buu's Fury
172,Monster Trucks
173,Hot Wheels: Stunt Track Challenge
174,MVP Baseball 2004
175,Tales of Rebirth
176,Asphalt: Urban GT
177,Mega Man Anniversary Collection
178,The Lord of the Rings: The Third Age
179,Xenosaga Episode II: Jenseits von Gut und Böse
180,Shrek 2: Beg for Mercy
181,Spyro Orange: The Cortex Conspiracy
182,Naruto: Ultimate Ninja 2
183,Resident Evil Outbreak File #2
184,Ms. Pac-Man Maze Madness
185,Classic NES Series: Dr. Mario
186,Yu-Gi-Oh! World Championship Tournament 2004
187,Cabela's Big Game Hunter 2005 Adventures
188,Derby Stallion 04
189,Shrek 2
190,Red Dead Revolver
191,The SpongeBob SquarePants Movie
192,SRS: Street Racing Syndicate
193,Bratz: Rock Angelz
194,Greg Hastings' Tournament Paintball
195,World Soccer Winning Eleven 7 International (JP version)
196,Jampack Volume 11
197,SpongeBob SquarePants: Game Boy Advance Video Volume 2
198,NCAA March Madness 2005
199,Conflict: Vietnam
200,2 in 1 Combo Pack: Sonic Heroes / Super Monkey Ball Deluxe
201,Blitz: The League
202,Ty the Tasmanian Tiger 2: Bush Rescue
203,X-Men Legends
204,Harry Potter and the Prisoner of Azkaban
205,Dynasty Warriors
206,World Championship Poker
207,Dragon Ball Z: Supersonic Warriors
208,NBA Ballers
209,Silent Hill 4: The Room
210,The Adventures of Jimmy Neutron Boy Genius: Attack of the Twonkies
211,Super Robot Taisen MX
212,Dead or Alive Ultimate
213,The Adventures of Jimmy Neutron Boy Genius: Attack of the Twonkies
214,Monster Hunter
215,Tony Hawk's Underground 2
216,Spider-Man 2
217,Tony Hawk's Underground 2
218,GoldenEye: Rogue Agent
219,Backyard Baseball
220,Need for Speed: Porsche Unleashed
221,NFL Street 2
222,Godzilla: Save the Earth
223,Metal Gear Solid: The Twin Snakes
224,Classic NES Series: Pac-Man
225,Tak 2: The Staff of Dreams
226,NASCAR 2005: Chase for the Cup
227,NHL 2005
228,Yu-Gi-Oh! Destiny Board Traveler
229,Hot Wheels: Stunt Track Challenge
230,Samurai Warriors: Xtreme Legends
231,NBA Live 2005
232,WWE Day of Reckoning
233,Scooby-Doo! Mystery Mayhem
234,Mario Golf: Advance Tour
235,Yu-Gi-Oh! Capsule Monster Coliseum
236,Teenage Mutant Ninja Turtles 2: Battle Nexus
237,Van Helsing
238,The Urbz: Sims in the City (all regions sales)
239,MX Unleashed
240,Naruto: Gekito Ninja Taisen! 3
241,Power Rangers: S.P.D.
242,Classic NES Series: Metroid
243,Need for Speed Underground 2
244,InuYasha: The Secret of the Cursed Mask
245,The Fairly Odd Parents: Game Boy Advance Video Volume 1
246,EyeToy: AntiGrav
247,Famicom Mini: Super Mario Bros. 2
248,ESPN NHL 2K5
249,American Chopper
250,Star Wars Trilogy: Apprentice of the Force
251,Lemony Snicket's A Series of Unfortunate Events
252,Jikkyou Powerful Pro Yakyuu 11
253,James Bond 007: Everything or Nothing
254,Dance Dance Revolution Ultramix 2
255,Mega Man Anniversary Collection
256,The Fairly Odd Parents: Game Boy Advance Video Volume 2
257,Lord of the Rings: The Third Age
258,High Rollers Casino
259,The Suffering
260,Power Rangers: Dino Thunder
261,Atari Anthology
262,The Urbz: Sims in the City
263,Nicktoons: Freeze Frame Frenzy
264,SD Gundam G Generation Seed
265,Call of Duty: Finest Hour
266,Rumble Roses
267,Donkey Konga 2
268,Madden NFL 2005
269,ESPN College Hoops 2K5
270,FlatOut
271,Lilo & Stitch 2: Hämsterviel Havoc
272,EyeToy Play 2
273,Harry Potter and the Prisoner of Azkaban
274,Cabela's Deer Hunt 2005 Season
275,Custom Robo
276,GoldenEye: Rogue Agent
277,MechAssault 2: Lone Wolf
278,Rapala Pro Fishing
279,J-League Pro Soccer Club o Tsukurou '04
280,Outlaw Golf 2
281,The Fairly Odd Parents: Shadow Showdown
282,NFL Street
283,Classic NES Series: Ice Climber
284,Tim Burton's The Nightmare Before Christmas: Oogie's Revenge
285,The Fairly Odd Parents: Shadow Showdown
286,Hitman: Contracts
287,The Urbz: Sims in the City
288,Leisure Suit Larry: Magna Cum Laude
289,Ape Escape Academy
290,Tak 2: The Staff of Dreams
291,Classic NES Series: Castlevania
292,Pinball Hall of Fame: The Gottlieb Collection
293,Teenage Mutant Ninja Turtles 2: Battle Nexus
294,Nicktoons: Movin'
295,Karaoke Revolution Volume 3
296,Kingdom Under Fire: The Crusaders
297,Dynasty Warriors 4 Empires
298,Yu-Gi-Oh! The Dawn of Destiny
299,Midway Arcade Treasures 2
300,Showdown: Legends of Wrestling
301,Finding Nemo: The Continuing Adventures
302,Shark Tale
303,MLB SlugFest Loaded
304,The Sims 2
305,Mega Man X8
306,The Lord of the Rings: The Third Age
307,Final Fantasy X-2: International + Last Mission
308,Feel the Magic XY/XX
309,Psi-Ops: The Mindgate Conspiracy
310,Spyro: A Hero's Tail
311,F/A-18F Super Hornet
312,Viewtiful Joe
313,The Urbz: Sims In the City (US weekly sales)
314,Backyard Wrestling 2: There Goes the Neighborhood
315,NCAA March Madness 2005
316,The Adventures of Jimmy Neutron Boy Genius: Attack of the Twonkies
317,Dragon Ball Z: Budokai 2
318,Final Fantasy X International
319,Athens 2004
320,Rocky: Legends
321,RalliSport Challenge 2
322,RollerCoaster Tycoon 3
323,Fullmetal Alchemist 2: Curse of the Crimson Elixir
324,BloodRayne 2
325,Duel Masters
326,Sonic X: Game Boy Advance Video Volume 1
327,Ford Racing 3
328,Konjiki no Gashbell!! Makai no Bookmark
329,Armored Core: Nexus
330,Classic NES Series: Bomberman
331,Dora the Explorer: Game Boy Advance Video Volume 1
332,King of Fighters: Maximum Impact
333,Lemony Snicket's A Series of Unfortunate Events
334,MTX Mototrax
335,Baldur's Gate: Dark Alliance II
336,Madden NFL 2005
337,MVP Baseball 2004
338,Polarium
339,Cartoon Network Collection: Game Boy Advance Video Volume 1
340,Men of Valor
341,Golden Nugget Casino
342,Atari Anthology
343,Final Fantasy XI: Chains of Promathia
344,Classic NES Series: Excitebike
345,Classic NES Series: Xevious
346,SRS: Street Racing Syndicate
347,All Grown Up!: Game Boy Advance Video Volume 1
348,Harvest Moon: Another Wonderful Life
349,Densetsu no Stafi 3
350,Grand Theft Auto
351,Dora the Explorer: Super Star Adventures
352,Shadow Hearts: Covenant
353,Karaoke Revolution Volume 2
354,Test Drive: Eve of Destruction
355,Mafia
356,Mega Man Battle Network 5: Team Colonel / Protoman
357,Bicycle Casino 2005
358,The Polar Express
359,Def Jam: Fight for NY
360,Conflict: Vietnam
361,Time Crisis: Crisis Zone
362,NCAA Football 2005
363,Hamtaro: Ham-Ham Games
364,Galactic Wrestling: Featuring Ultimate Muscle
365,Mega Man Zero 3
366,Nicktoons Collection: Game Boy Advance Video Volume 2
367,Duel Masters: Kaijudo Showdown
368,The Lord of the Rings: The Third Age
369,The Suffering
370,Viewtiful Joe 2
371,Shellshock: Nam '67
372,Magna Carta: Tears of Blood
373,Scooby-Doo! Mystery Mayhem
374,The Dukes of Hazzard: Return of the General Lee
375,Crash 'N' Burn
376,The Bard's Tale
377,Star Wars: Battlefront
378,Tenchu: Return From Darkness
379,Neo Contra
380,Viewtiful Joe 2
381,Famicom Mini: Ganbare Goemon! Karakuri Douchuu
382,Unreal II: The Awakening
383,SpongeBob SquarePants: Game Boy Advance Video Volume 3
384,Outlaw Golf 2
385,Beyblade G-Revolution
386,Capcom Fighting Evolution
387,Saturday Night Speedway
388,Pitfall: The Lost Expedition
389,ESPN MLB Baseball
390,The Fairly Odd Parents: Shadow Showdown
391,Ty the Tasmanian Tiger 2: Bush Rescue
392,Shark Tale
393,NFL Street 2
394,Taiko no Tatsujin: Go! Go! Godaime
395,Taiko Drum Master
396,Forgotten Realms: Demon Stone
397,MC Groovz Dance Craze
398,Prince of Persia: Warrior Within
399,Manhunt
400,IHRA Professional Drag Racing 2005
401,Trivial Pursuit unhinged
402,The Polar Express
403,Sudeki
404,Teenage Mutant Ninja Turtles 2: Battle Nexus
405,Tenchu: Fatal Shadows
406,Harry Potter and the Prisoner of Azkaban
407,Daigasso! Band Brothers
408,Thomas the Tank Engine & Friends
409,Fight Club
410,Harvest Moon: A Wonderful Life Special Edition
411,Vietcong: Purple Haze
412,Pokémon I Choose You / Squirtle Squad Game Boy Advance Video
413,Bad Boys: Miami Takedown
414,Mega Man X: Command Mission
415,Cabela's Big Game Hunter 2005 Adventures
416,Silent Hill 4: The Room
417,All Grown Up! Express Yourself
418,UFC: Sudden Impact
419,Backyard Basketball
420,World Championship Poker
421,Gretzky NHL 2005
422,Psi-Ops: The Mindgate Conspiracy
423,Thief: Deadly Shadows
424,Dragon Ball GT: Game Boy Advance Video Volume 1
425,Mahjong Fight Club
426,Codename: Kids Next Door: Game Boy Advance Video Volume 1
427,Pokémon Beach Blank-out Blastoise / Go West Young Meowth Game Boy Advance Video
428,Disney's Home on the Range
429,Gyakuten Saiban 3
430,Catwoman
431,Teenage Mutant Ninja Turtles: Game Boy Advance Video Volume 1
432,Terminator 3: The Redemption
433,World Tour Soccer 2006
434,Sega Superstars
435,Leisure Suit Larry: Magna Cum Laude
436,FlatOut
437,Zoo Keeper
438,World Tour Soccer 2005
439,Midway Arcade Treasures 2
440,Rapala Pro Fishing
441,Ghost in the Shell: Stand Alone Complex
442,Trigger Man
443,NHL 2005
444,Atelier Iris: Eternal Mana
445,Blinx 2: Masters of Time & Space
446,American Chopper
447,Get On Da Mic
448,Army Men: Sarge's War
449,Street Fighter Anniversary Collection
450,Shadow Ops: Red Mercury
451,Pokémon: Johto Photo Finish: Game Boy Advance Video
452,BloodRayne 2
453,Scooby-Doo! Mystery Mayhem
454,Strawberry Shortcake: Game Boy Advance Video Volume 1
455,Ridge Racer DS
456,Crash: Twinsanity
457,Power Pro Kun Pocket 1+2
458,Darkstalkers Chronicle: The Chaos Tower
459,Guilty Gear X2 #Reload
460,Elf: The Movie
461,Tiger Woods PGA Tour
462,Second Sight
463,Phantom Brave
464,FIFA Soccer 2005
465,MTV Music Generator 3: This Is the Remix
466,The Legend of Heroes II: Prophecy of the Moonlight Witch
467,OutRun 2
468,Shonen Jump's Shaman King: Master of Spirits
469,Spyro: A Hero's Tail
470,Gungrave: Overdose
471,Mr. Driller: Drill Spirits
472,Godzilla: Save the Earth
473,Ape Escape Academy (jp sales)
474,Fear Factor: Unleashed
475,UEFA Euro 2004: Portugal
476,Tiger Woods PGA Tour 2005
477,ESPN MLB Baseball
478,King Arthur
479,The Guy Game
480,Tak 2: The Staff of Dreams
481,Chessmaster
482,WWE Survivor Series
483,Destruction Derby Arenas
484,Shaman King: Power of Spirit
485,Digimon Racing
486,Shin Megami Tensei: Digital Devil Saga
487,Ty the Tasmanian Tiger 2: Bush Rescue
488,Teenage Mutant Ninja Turtles 2: Battle Nexus
489,Pokémon: For Ho-Oh the Bells Toll!: Game Boy Advance Video
490,High Rollers Casino
491,TOCA Race Driver 2: Ultimate Racing Simulator
492,Smash Court Tennis Pro Tournament 2
493,Mega Man X: Command Mission
494,NASCAR 2005: Chase for the Cup
495,Lemony Snicket's A Series of Unfortunate Events
496,The X Files: Resist or Serve
497,Breakdown
498,Showdown: Legends of Wrestling
499,Famicom Mini: TwinBee
500,Backyard Wrestling 2: There Goes the Neighborhood
501,CSI: Crime Scene Investigation
502,Cabela's Deer Hunt 2005 Season
503,Dead Man's Hand
504,LEGO Knights' Kingdom
505,Army Men: Sarge's War
506,World Championship Rugby
507,Phantom Dust
508,Ping Pals
509,Yu Yu Hakusho: Tournament Tactics
510,AirForce Delta Strike
511,Worms Forts: Under Siege
512,Alias
513,Famicom Mini: Famicom Tantei Club - Kieta Koukeisha Zenkouhen
514,Ty the Tasmanian Tiger 2: Bush Rescue
515,The Polar Express
516,Robotech: Invasion
517,Kotoba no Puzzle: Mojipittan Daijiten
518,Fight Club
519,Disney Channel Collection Vol. 1
520,Metal Slug 3
521,Motocross Mania 3
522,Riviera: The Promised Land
523,Top Gun: Combat Zones
524,Doko Demo Issho
525,Rome: Total War
526,Doom 3
527,Colin McRae Rally 04
528,Hot Wheels: Stunt Track Challenge
529,Van Helsing
530,SNK vs. Capcom: SVC Chaos
531,The Bard's Tale
532,Alien Hominid
533,Silent Scope Complete
534,Tom Clancy's Classic Trilogy
535,Rocky: Legends
536,Famicom Mini: Famicom Tantei Club Part II - Ushiro ni Tatsu Shoujo Zenkouhen
537,Star Trek: Shattered Universe
538,MTX Mototrax
539,Famicom Mini: Mappy
540,Guilty Gear Isuka
541,Jikkyou Powerful Pro Yakyuu 11
542,Crash 'N' Burn
543,Shining Tears
544,Scaler
545,Gradius V
546,Digimon Rumble Arena 2
547,Alien Hominid
548,Puyo Pop Fever (JP sales)
549,Trivial Pursuit unhinged
550,Yourself Fitness
551,World Soccer Winning Eleven 8 International
552,Test Drive: Eve of Destruction
553,Ford Racing 3
554,MLB SlugFest Loaded
555,Karaoke Revolution
556,Forgotten Realms: Demon Stone
557,Famicom Mini: Makaimura
558,Astro Boy
559,SRS: Street Racing Syndicate
560,Famicom Mini: Famicom Mukashi Banashi - Shin Oniga Shima Zenkouhen
561,Counter-Strike: Source
562,Famicom Mini: Mario Bros.
563,RockMan EXE 4.5 Real Operation
564,Gundam Seed: Battle Assault
565,Famicom Mini: Adventure Island
566,Shining Force: Resurrection of the Dark Dragon
567,Metal Slug Advance
568,FIFA Soccer 2005
569,Seven Samurai 20XX
570,Tom Clancy's Splinter Cell: Pandora Tomorrow
571,Nobunaga's Ambition: Rise to Power
572,Samurai Western
573,Kenshuui Tendo Dokuta
574,Famicom Mini: SD Gundam World Gachapon Senshi - Scramble Wars
575,Famicom Mini: Star Soldier
576,Cartoon Network Collection: Game Boy Advance Video Volume 2
577,Indycar Series 2005
578,Pocket Dogs
579,Ape Escape: Pumped & Primed
580,The Dukes of Hazzard: Return of the General Lee
581,Pitfall: The Lost Expedition
582,Stella Deus: The Gate of Eternity
583,Vietcong: Purple Haze
584,Codename: Kids Next Door: Operation S.O.D.A.
585,Pinball Hall of Fame: The Gottlieb Collection
586,MTV Music Generator 3: This Is the Remix
587,Famicom Mini: Hikari Shinwa: Palutena no Kagami
588,Need for Speed Underground 2
589,The Lord of the Rings: The Battle for Middle-Earth
590,Kessen III
591,Wrath Unleashed
592,Serious Sam: Next Encounter
593,Famicom Mini: Nazo no Murasame-Jou
594,Second Sight
595,Samurai Warriors
596,The Guy Game
597,Crimson Sea 2
598,Catwoman
599,Pitfall: The Lost Expedition
600,River City Ransom EX
601,Famicom Mini: Wrecking Crew
602,NHL 2005
603,Firefighter F.D.18
604,Army Men: RTS
605,Obscure
606,Future Tactics: The Uprising
607,Armored Core: Nine Breaker
608,Cabela's Big Game Hunter 2005 Adventures
609,Fallout: Brotherhood of Steel
610,Worms Forts: Under Siege
611,Wings of War
612,RPG Maker 3
613,Gallop Racer 2004
614,Mobile Suit Gundam Seed: Never Ending Tomorrow
615,Famicom Mini: Balloon Fight
616,Sprung - A Game Where Everyone Scores
617,Arc the Lad: End of Darkness
618,Tom Clancy's Splinter Cell: Pandora Tomorrow
619,Intellivision Lives!
620,Tron 2.0: Killer App
621,Monster Garage
622,Terminator 3: The Redemption
623,IHRA Professional Drag Racing 2005
624,Mobile Suit Gundam: Gundam vs. Zeta Gundam
625,Rapala Pro Fishing
626,Exhibition Volume 5
627,Archer Maclean Presents: Pool Paradise
628,Backyard Skateboarding 2006
629,Tron 2.0: Killer App
630,Racing Gears Advance
631,Zoo Tycoon 2
632,Catwoman
633,Samurai Jack: The Shadow of Aku
634,TOCA Race Driver 2: Ultimate Racing Simulator
635,Mighty Beanz: Pocket Puzzles
636,Tom Clancy's Rainbow Six 3
637,Cabela's Big Game Hunter 2005 Adventures
638,Amazing Island
639,Carmen Sandiego: The Secret of the Stolen Drums
640,Carve
641,Famicom Mini: Dig Dug
642,Naval Ops: Commander
643,UEFA Euro 2004: Portugal
644,King Arthur
645,The Nightmare of Druaga: Fushigino Dungeon
646,Powerdrome
647,Fallout: Brotherhood of Steel
648,Ultra Bust-A-Move
649,Armored Core: Formula Front Extreme Battle
650,Tennis no Oji-Sama: 2005 Crystal Drive
651,Second Sight
652,Alias
653,Harukanaru Toki no Naka de 3
654,Around the World in 80 Days
655,Cartoon Network Block Party
656,Finny the Fish & the Seven Waters
657,"Warhammer 40,000: Dawn of War"
658,Fatal Frame II: Crimson Butterfly Director's Cut
659,Colin McRae Rally 2005
660,World Championship Pool 2004
661,Robotech: Invasion
662,Far Cry
663,Intellivision Lives!
664,Wrath Unleashed
665,Cocoto Kart Racer
666,Trigger Man
667,Bad Boys: Miami Takedown
668,Boktai 2: Solar Boy Django
669,Crushed Baseball
670,TOCA Race Driver 2
671,Conflict: Desert Storm II - Back to Bagdhad
672,King Arthur
673,Advance Guardian Heroes
674,Strike Force Bowling
675,Blood Will Tell: Tezuka Osamu's Dororo
676,Scaler
677,Puyo Pop Fever
678,Digimon Rumble Arena 2
679,Port Royale 2
680,Star Trek: Shattered Universe
681,Catwoman
682,Famicom Mini: Clu Clu Land
683,Pure Pinball
684,Headhunter: Redemption
685,Outlaw Volleyball Remixed
686,Dragon Ball: Advanced Adventure
687,Echo Night Beyond
688,Cy Girls
689,Scaler
690,Harry Potter and the Prisoner of Azkaban
691,Richard Burns Rally
692,SD Gundam Force: Showdown!
693,Obscure
694,Mahjong Taikai
695,Puyo Pop Fever(us sales)
696,Asterix & Obelix: Kick Buttix
697,Crimson Tears
698,Battle Assault 3 featuring Gundam Seed
699,GunGriffon: Allied Strike
700,Ultimate Block Party
701,Galleon: Islands of Mystery
702,Graffiti Kingdom
703,Super Collapse! II
704,Smashing Drive
705,Knights of Honor
706,R-Type III: The Third Lightning
707,Street Jam Basketball
708,Future Tactics: The Uprising
709,Battlefield 1942: The WW II Anthology
710,Syberia II
711,Battlefield Vietnam
712,Baldur's Gate: Dark Alliance
713,Under the Skin
714,Archer Maclean Presents: Pool Paradise
715,Bookworm
716,Neverwinter Nights Diamond
717,Room Zoom: Race for Impact
718,Serious Sam Advance
719,Steel Battalion: Line of Contact
720,Carmen Sandiego: The Secret of the Stolen Drums
721,Kuusen II
722,Future Tactics: The Uprising
723,Thunderbirds
724,Pro Fishing Challenge
725,Serious Sam: Next Encounter
726,Knight's Apprentice: Memorick's Adventures
727,Kuon
728,Carmen Sandiego: The Secret of the Stolen Drums
729,Terminator 3: The Redemption
730,Kill.Switch
731,Guess the Logos
732,Fallout Trilogy
733,Headhunter: Redemption
734,Painkiller
735,Malice
736,Digimon Rumble Arena 2
737,Barbie as the Princess and the Pauper
738,Castle Shikigami 2
739,SD Gundam Force
740,Unreal Tournament 2004
741,Samurai Jack: The Shadow of Aku
742,Exhibition Volume 6
743,Dead to Rights
744,Syberia II
745,Mission: Impossible - Operation Surma
746,Trigger Man
747,Colin McRae Rally 2005
748,Worldwide Soccer Manager 2006
749,Evil Genius
750,Lotus Challenge
751,Ten Pin Alley 2
752,Puyo Pop Fever
753,Malice
754,Football Manager 2005
755,Thunder Alley
756,Tiger Woods PGA Tour 2005
757,Duel Masters: Shadow of the Code
758,Ultraman Fighting Evolution 3
759,Powerdrome
760,Colin McRae Rally 04
761,Wade Hixton's Counter Punch
762,D-Day
763,Pok\xc3\xa9mon Beach Blank-out Blastoise / Go West Young Meowth Game Boy Advance Video
764,Baldurs Gate: Dark Alliance
765,Dead Mans Hand
766,Tom Clancys Ghost Recon: Jungle Storm
767,Yu Yu Hakusho: Dark Tournament
768,Nicktoons: Movin
769,Baldurs Gate: Dark Alliance II
770,Crash Bandicoot Purple: Riptos Rampage
771,Lemony Snickets A Series of Unfortunate Events
772,Fatal Frame II: Crimson Butterfly Directors Cut
773,Battle B-Daman
774,Greg Hastings Tournament Paintball
775,Pok\xc3\xa9mon: Johto Photo Finish: Game Boy Advance Video
776,Disney's Kim Possible 2: Drakkens Demise
777,Pok\xc3\xa9mon: For Ho-Oh the Bells Toll!: Game Boy Advance Video
778,Nobunagas Ambition: Rise to Power
779,Blood Will Tell: Tezuka Osamus Dororo
780,Knights Apprentice: Memoricks Adventures
781,Crash N Burn
782,Cabelas Big Game Hunter 2005 Adventures
783,The Chronicles of Riddick: Escape from Butcher Bay
784,Tom Clancys Rainbow Six: Critical Hour
785,WarioWare: Twisted!
786,The Bards Tale
787,Lilo & Stitch 2: H\xc3\xa4msterviel Havoc
788,Wade Hixtons Counter Punch
789,Age of Mythology: Gold Edition
790,Tom Clancys Splinter Cell: Pandora Tomorrow
791,Shellshock: Nam 67
792,McFarlane's Evil Prophecy
793,Tom Clancys Rainbow Six 3
794,Tom Clancys Rainbow Six 3: Black Arrow
795,The King of Fighters: Maximum Impact - Maniax
796,Spyro: A Heros Tail
797,Tom Clancys Classic Trilogy
798,Virtua Quest
799,Mahjong Fight Clu
800,Tom Clancys Ghost Recon 2
801,Dragon Ball Z: Buus Fury
802,Tim Burtons The Nightmare Before Christmas: Oogies Revenge
803,Pok\xc3\xa9mon I Choose You / Squirtle Squad Game Boy Advance Video
804,Xenosaga Episode II: Jenseits von Gut und B\xc3\xb6se
805,Pok\xc3\xa9mon Emerald Version
806,Texas Hold Em Poker
807,Fight Clu
808,All-Star Baseball 2005
809,Army Men: Sarges War
810,Myst IV: Revelation
811,Sabre Wulf
812,Thats So Raven
813,J-League Pro Soccer Club o Tsukurou 04
814,LEGO Knights Kingdom
815,Shonen Jumps Shaman King: Master of Spirits
816,The Legend of Zelda: The Minish Cap(weekly JP sales)
817,Cabelas Deer Hunt 2005 Season
818,Tony Hawks Underground 2
