,0
368,Kobitodzukan: Kobito no Fushigi - Jikken Set
369,Gekijouban Madoka Magicka: The Battle Pentagram
370,PAC-MAN and the Ghostly Adventures
371,Dungeon Travelers 2: The Royal Library & The Monster Seal
372,X Rebirth
373,Medabots Dual: Kabuto / Kuwagata
374,Adventure Time: Explore the Dungeon Because I Don't Know!
375,Zoo Tycoon (2013)
376,Killer Instinct (2013)
377,Touch Detective: Nameko Shigeru
378,PhotoKano
379,Warriors Orochi 3
380,Soccer Tsuku: Pro Soccer Club o Tsukurou!
381,Disney's Planes
382,Model * Oshare Audition: Dream Girl
383,The Croods: Prehistoric Party!
384,J Legend Retsuden
385,Magi: The Labyrinth of Beginning
386,The Croods: Prehistoric Party!
387,Super Robot Taisen OG Saga: Masou Kishin III - Pride of Justice
388,Doraemon: Nobita to Himitsu Dougu Hakubutsukan
389,Saint Seiya: Brave Soldiers
390,Mugen Souls Z
391,Goodbye Deponia
392,The Guided Fate Paradox
393,Atelier Meruru: Alchemist of Arland 3
394,Genkai Tokki Monster Monpiece
395,Moshi Monsters: Katsuma Unleashed
396,GRID 2
397,Criminal Girls: Invite Only
398,Steins;Gate: Senkei Kousoku no Phonogram
399,Pro Yaky? Spirits 2013
400,DuckTales: Remastered
401,Toriko: Gourmet Battle!
402,SpongeBob SquarePants: Plankton's Robotic Revenge
403,Metal Max 4: Gekkou no Diva
404,Remember Me
405,Gintama no Sugoroku
406,Ride to Hell
407,Kyoukai Senjou no Horizon Portable
408,Pretty Cure All Stars Everyone Gather ? Let's Dance!
409,Zyuden Sentai Kyoryuger: Game de Gaburincho!!
410,PAC-MAN and the Ghostly Adventures
411,The Bureau: XCOM Declassified
412,SpongeBob SquarePants: Plankton's Robotic Revenge
413,Winning Post 7 2013
414,Atelier Rorona: Alchemist of Arland
415,Chousoku Henkei Gyrozetter: Albatross no Tsubasa
416,Payday 2
417,Detective Conan: Marionette Symphony
418,Amnesia Crowd
419,DuckTales: Remastered
420,Gaist Crusher
421,Rain (2013)
422,Adventure Time: Explore the Dungeon Because I Don't Know!
423,SpongeBob SquarePants: Plankton's Robotic Revenge
424,Nobunaga's Ambition (3DS)
425,LEGO Friends
426,Ore no Imouto ga Konna ni Kawaii Wake ga Nai Happy EnD
427,Super Robot Taisen OG Infinite Battle
428,Ride to Hell
429,Doki Doki! PreCure Narikiri Life!
430,J.League Pro Soccer Club o Tsukurou! 8 Euro Plus
431,Resident Evil: Revelations
432,Date A Live: Rine Utopia
433,Painkiller: Hell & Damnation
434,DuckTales: Remastered
435,Lost Planet 3
436,Beyblade Evolution
437,Norn9: Norn + Nonette
438,The Croods: Prehistoric Party!
439,Adventure Time: Explore the Dungeon Because I Don't Know!
440,XBLAZE Code: Embryo
441,Onechanbara Z Kagura
442,The Night of the Rabbit
443,Romance of the Three Kingdoms (3DS)
444,Diabolik Lovers: More Blood
445,Yumi's Odd Odyssey
446,Tamagotchi no Doki Doki Dream Omisecchi
447,Clash of Elementalists
448,Cooking Mama 5: Bon Appetit!
449,Super Robot Taisen OG Saga: Masou Kishin III - Pride of Justice
450,Turbo: Super Stunt Squad
451,Toriko: Ultimate Survival
452,Exstetra
453,Sorcery Saga: The Curse of the Great Curry God
454,Toaru Majutsu no Kagaku no Ensemble
455,Brothers Conflict: Brilliant Blue
456,Darkstalkers Resurrection
457,Fast & Furious: Showdown
458,Renai 0 Kilometer
459,Young Justice: Legacy
460,The Inner World
461,Muv-Luv Alternative: Total Eclipse
462,Megpoid the Music#
463,Star Trek: The Game
464,LEGO Legends of Chima: Laval's Journey
465,Kamigami no Asobi
466,Samurai Warriors 2
467,The Croods: Prehistoric Party!
468,Labyrinth Cross Blood: Infinity
469,XBLAZE Code: Embryo
470,Putty Squad
471,Young Justice: Legacy
472,Nekketsu Kouha Kunio-Kun SP: Rantou Kyousoukyoku
473,D.C. III: Da Capo III
474,Daito Giken Koushiki Pachi-Slot Simulator Hihouden: Taiyou o Motomeru Monotachi
475,Yahari Game Demo Ore no Seishun Love-Kome Hamachi Gatteiru
476,Turbo: Super Stunt Squad
477,Bella Sara 2 - The Magic of Drasilmare
478,Urakata Hakuoki
479,Steins;Gate: Senkei Kousoku no Phonogram
480,HatsuKare * Renai Debut Sengen!
481,Geten no Hana
482,Monster High 13 Wishes
483,Zillions of Enemy X: Zetsukai no Crusade
484,Shiratsuyu no Kai
485,Sniper Elite V2
486,Dungeons & Dragons: Shadow over Mystara
487,Toki no Kizuna: Hanayui Tsuzuri
488,Saki: Achiga-Hen Portable
489,Fast & Furious: Showdown
490,The Legend of Heroes: Trails in the Sky Second Chapter
491,Vitamin R
492,Fist of the North Star: Ken's Rage 2
493,Ro-Kyu-Bu! Lost Secret
494,Battle Princess of Arcadias
495,X-Plane 10 Global
496,Heroes VS
497,Meiji Toukyou Renka
498,Disney Infinity
499,Starry ? Sky: After Summer
500,Ben 10 Omniverse 2
501,Invizimals: The Lost Kingdom
502,Monster High 13 Wishes
503,Ultraman Star Chronicles
504,"Hanayaka Kana, Ware ga Ichizoku: Tasogare Polarstar"
505,Painkiller: Hell & Damnation
506,Turbo: Super Stunt Squad
507,Winning Post 7 2013
508,White Album 2: Shiawase no Mukougawa
509,Storm Lover 2nd
510,Arcana Famiglia 2
511,Tiger & Bunny: Hero's Day
512,Turbo: Super Stunt Squad
513,Turbo: Super Stunt Squad
514,Accel World: Kasoku no Chouten
515,DuckTales: Remastered
516,Contrast
517,The Legend of Heroes: Trails in the Sky Third Chapter
518,DoDonPachi Saidaioujou
519,1/2 Summer +
520,Ninja Gaiden Sigma 2
521,Accel World: Kasoku no Chouten
522,Isshoni Gohan. Portable
523,Doki-Doki Universe
524,Princess Arthur
525,Sakura-Sou no Pet na Kanojo
526,Caladrius
527,Nyaruko-San: Nafushigatai Game no You na Mono
528,Seisou no Amazones
529,Sonic & All-Stars Racing Transformed
530,Daiya no Kuni no Alice: Wonderful Mirror World
531,Natsuzora no Monologue
532,Turbo: Super Stunt Squad
533,Shirahana no Ori: Hiiro no Kakera 4 - Shiki no Uta
534,Young Justice: Legacy
535,Sakura-Sou no Pet na Kanojo
536,Teenage Mutant Ninja Turtles (3DS)
537,Getsuei Gakuen: kou
538,Exstetra
539,Romeo Vs. Juliet
540,Onigokko! Portable
541,Mushi Bugyou
542,Ben 10 Omniverse 2
543,Grisaia no Kajitsu: La Fruit de la Grisaia
544,Makai Ouji: Devils and Realist - Dairiou no Hihou
545,Fist of the North Star: Kens Rage 2
546,Regular Show: Mordecai & Rigby in 8-Bit Land
547,Koibana Days
548,Hyaku Monogatari: Kaidan Romance
549,Starry ? Sky: After Winter
550,JoJos Bizarre Adventure: All Star Battle
551,SpongeBob SquarePants: Planktons Robotic Revenge
552,Eiyuu * Senki
553,Luigis Mansion: Dark Moon
554,Adventure Time: Explore the Dungeon Because I Dont Know!
555,Tom Clancys Splinter Cell: Blacklist
556,Deadfall Adventures
557,Disorder 6
558,Akibas Trip: Undead & Undressed
559,Vitamin Z: Graduation
560,Dream C Club Zero
561,Dragons Crown
562,LEGO Legends of Chima: Lavals Journey
563,Maple Story: Unmei no Shoujo
564,Teenage Mutant Ninja Turtles: Out of the Shadows
565,Yumis Odd Odyssey
566,Nobunagas Ambition (3DS)
567,Desert Kingdom Portable
568,Phantom Breaker
569,The Mighty Quest for Epic Loot
570,Assassins Creed IV: Black Flag
571,Army of Two: The Devils Cartel
572,Grand Theft Auto Online
573,Frozen: Olafs Quest
574,School Wars: Graduation Front
575,Pretty Cure All Stars Everyone Gather ? Lets Dance!
576,Kajiri Kamui Kagura: Akebono no Hikari
577,Phineas and Ferb: Quest for Cool Stuff
578,0-ji no Kane to Cinderella: Halloween Wedding
579,Battle Robot Soul
580,Tom Clancys Politika
581,Tiger & Bunny: Heros Day
582,Move Fitness
583,Hanasaku Manimani
