Name
Grand Theft Auto: San Andreas
Gran Turismo 4
Pokemon FireRed/Pokemon LeafGreen
Super Mario 64
Halo 2
Need for Speed Underground 2
Pokémon Emerald Version
World of Warcraft
Dragon Quest VIII: Journey of the Cursed King
Madden NFL 2005
Metal Gear Solid 3: Snake Eater
World Soccer Winning Eleven 8 International
FIFA Soccer 2005
Star Wars: Battlefront
Spider-Man 2
Sonic Mega Collection Plus
Call of Duty: Finest Hour
Burnout 3: Takedown
Fable
ESPN NFL 2K5
NBA Live 2005
Ratchet & Clank: Up Your Arsenal
Half-Life 2
The Incredibles
Tony Hawk's Underground 2
James Bond 007: Everything or Nothing
WarioWare Touched!
Need for Speed Underground 2
Paper Mario: The Thousand-Year Door
Dance Dance Revolution Extreme
The Incredibles
Hot Shots Golf: Open Tee
Dragon Ball Z: Budokai 3
X-Men Legends
MX Unleashed
Mortal Kombat: Deception
Shrek 2
SingStar
Jak 3
Kingdom Hearts: Chain of Memories
Sly 2: Band of Thieves
The Getaway: Black Monday
The SpongeBob SquarePants Movie
Def Jam: Fight for NY
The Urbz: Sims in the City
Star Wars: Battlefront
2 Games in 1: Disney Princess & The Lion King
Madden NFL 2005
Ace Combat 5: The Unsung War
NBA Ballers
Mario Party 6
Dragon Quest V: Tenkuu no Hanayome
Kirby & the Amazing Mirror
Prince of Persia: Warrior Within
ESPN NFL 2K5
NCAA Football 2005
NFL Street 2
ESPN NBA 2K5
Fight Night 2004
Tom Clancy's Splinter Cell: Pandora Tomorrow
The SpongeBob SquarePants Movie
Onimusha 3: Demon Siege
Red Dead Revolver
Tiger Woods PGA Tour 2005
Classic NES Series: Super Mario Bros.
The Legend of Zelda: The Minish Cap
NFL Street
NASCAR 2005: Chase for the Cup
Ridge Racer
Sonic Advance 3
Star Wars Knights of the Old Republic II: The Sith Lords
Tom Clancy's Ghost Recon 2
Samurai Warriors
SingStar Party
Donkey Kong Jungle Beat
MVP Baseball 2004
Ratchet & Clank: Up Your Arsenal (Weekly american sales)
Metroid Prime 2: Echoes
Corvette
Burnout 3: Takedown
Transformers
Champions of Norrath
Jet Li: Rise to Honor
Tom Clancy's Splinter Cell: Pandora Tomorrow
Ninja Gaiden
Driv3r
Donkey Kong Country 2
Mario Power Tennis
Call of Duty: Finest Hour
ATV Offroad Fury 3
Pikmin 2
Final Fantasy I & II: Dawn of Souls
Mario vs. Donkey Kong
Tom Clancy's Ghost Recon: Jungle Storm
Bad Boys: Miami Takedown
Need for Speed Underground 2
Tom Clancy's Rainbow Six 3: Black Arrow
Spider-Man 2
Lumines: Puzzle Fusion
Tom Clancy's Ghost Recon 2
Spider-Man 2
Shrek 2
Harry Potter and the Prisoner of Azkaban
Jissen Pachi-Slot Hisshouhou: Hokuto no Ken
FIFA Soccer 2005
ESPN NBA 2K5
World Championship Poker
Killzone
The SpongeBob SquarePants Movie
Crash City Mayhem
Sonic Mega Collection Plus
MLB 2005
X-Men Legends
NBA Live 2005
Classic NES Series: The Legend of Zelda
Fire Emblem: The Sacred Stones
ESPN NHL 2K5
Metal Gear Ac!d
Tiger Woods PGA Tour 2005
Spider-Man 2
The Incredibles
ESPN College Hoops 2K5
Metroid: Zero Mission
Lizzie McGuire 2: Lizzie Diaries
The Legend of Zelda: Four Swords Adventures
Tom Clancy's Rainbow Six 3
Hitman: Contracts
Prince of Persia: Warrior Within
Pokemon Dash
Driv3r
Syphon Filter: The Omega Strain
Mortal Kombat: Deception
That's So Raven
Shark Tale
Tony Hawk's Underground 2
Classic NES Series: Donkey Kong
Full Spectrum Warrior
Katamari Damacy
Scooby-Doo 2: Monsters Unleashed
Power Rangers: Dino Thunder
Madden NFL 2005
Mafia
Classic NES Series: Zelda II: The Adventure of Link
Mario Pinball Land
Baldur's Gate: Dark Alliance II
Shark Tale
NCAA Football 2005
Fight Night 2004
Midway Arcade Treasures 2
Fight Night Round 2004
NFL Street
Strawberry Shortcake: Summertime Adventure
Street Fighter Anniversary Collection
Suikoden IV
Disney's Kim Possible 2: Drakken's Demise
Yoshi Topsy-Turvy
Crash Bandicoot Purple: Ripto's Rampage
Spyro: A Hero's Tail
Crash: Twinsanity
GoldenEye: Rogue Agent
James Bond 007: Everything or Nothing
Nicktoons Collection: Game Boy Advance Video Volume 1
SpongeBob SquarePants: Game Boy Advance Video Volume 1
Lemony Snicket's A Series of Unfortunate Events
Dogz
Tak 2: The Staff of Dreams
The Urbz: Sims in the City
Strike Force Bowling
XGRA: Extreme G-Racing Association
Dora the Explorer: Super Spies
Texas Hold 'Em Poker
Dragon Ball Z: Buu's Fury
Monster Trucks
Hot Wheels: Stunt Track Challenge
MVP Baseball 2004
Tales of Rebirth
Asphalt: Urban GT
Mega Man Anniversary Collection
The Lord of the Rings: The Third Age
Xenosaga Episode II: Jenseits von Gut und Böse
Shrek 2: Beg for Mercy
Spyro Orange: The Cortex Conspiracy
Naruto: Ultimate Ninja 2
Resident Evil Outbreak File #2
Ms. Pac-Man Maze Madness
Classic NES Series: Dr. Mario
Yu-Gi-Oh! World Championship Tournament 2004
Cabela's Big Game Hunter 2005 Adventures
Derby Stallion 04
Shrek 2
Red Dead Revolver
The SpongeBob SquarePants Movie
SRS: Street Racing Syndicate
Bratz: Rock Angelz
Greg Hastings' Tournament Paintball
World Soccer Winning Eleven 7 International (JP version)
Jampack Volume 11
SpongeBob SquarePants: Game Boy Advance Video Volume 2
NCAA March Madness 2005
Conflict: Vietnam
2 in 1 Combo Pack: Sonic Heroes / Super Monkey Ball Deluxe
Blitz: The League
Ty the Tasmanian Tiger 2: Bush Rescue
X-Men Legends
Harry Potter and the Prisoner of Azkaban
Dynasty Warriors
World Championship Poker
Dragon Ball Z: Supersonic Warriors
NBA Ballers
Silent Hill 4: The Room
The Adventures of Jimmy Neutron Boy Genius: Attack of the Twonkies
Super Robot Taisen MX
Dead or Alive Ultimate
The Adventures of Jimmy Neutron Boy Genius: Attack of the Twonkies
Monster Hunter
Tony Hawk's Underground 2
Spider-Man 2
Tony Hawk's Underground 2
GoldenEye: Rogue Agent
Backyard Baseball
Need for Speed: Porsche Unleashed
NFL Street 2
Godzilla: Save the Earth
Metal Gear Solid: The Twin Snakes
Classic NES Series: Pac-Man
Tak 2: The Staff of Dreams
NASCAR 2005: Chase for the Cup
NHL 2005
Yu-Gi-Oh! Destiny Board Traveler
Hot Wheels: Stunt Track Challenge
Samurai Warriors: Xtreme Legends
NBA Live 2005
WWE Day of Reckoning
Scooby-Doo! Mystery Mayhem
Mario Golf: Advance Tour
Yu-Gi-Oh! Capsule Monster Coliseum
Teenage Mutant Ninja Turtles 2: Battle Nexus
Van Helsing
The Urbz: Sims in the City (all regions sales)
MX Unleashed
Naruto: Gekito Ninja Taisen! 3
Power Rangers: S.P.D.
Classic NES Series: Metroid
Need for Speed Underground 2
InuYasha: The Secret of the Cursed Mask
The Fairly Odd Parents: Game Boy Advance Video Volume 1
EyeToy: AntiGrav
Famicom Mini: Super Mario Bros. 2
ESPN NHL 2K5
American Chopper
Star Wars Trilogy: Apprentice of the Force
Lemony Snicket's A Series of Unfortunate Events
Jikkyou Powerful Pro Yakyuu 11
James Bond 007: Everything or Nothing
Dance Dance Revolution Ultramix 2
Mega Man Anniversary Collection
The Fairly Odd Parents: Game Boy Advance Video Volume 2
Lord of the Rings: The Third Age
High Rollers Casino
The Suffering
Power Rangers: Dino Thunder
Atari Anthology
The Urbz: Sims in the City
Nicktoons: Freeze Frame Frenzy
SD Gundam G Generation Seed
Call of Duty: Finest Hour
Rumble Roses
Donkey Konga 2
Madden NFL 2005
ESPN College Hoops 2K5
FlatOut
Lilo & Stitch 2: Hämsterviel Havoc
EyeToy Play 2
Harry Potter and the Prisoner of Azkaban
Cabela's Deer Hunt 2005 Season
Custom Robo
GoldenEye: Rogue Agent
MechAssault 2: Lone Wolf
Rapala Pro Fishing
J-League Pro Soccer Club o Tsukurou '04
Outlaw Golf 2
The Fairly Odd Parents: Shadow Showdown
NFL Street
Classic NES Series: Ice Climber
Tim Burton's The Nightmare Before Christmas: Oogie's Revenge
The Fairly Odd Parents: Shadow Showdown
Hitman: Contracts
The Urbz: Sims in the City
Leisure Suit Larry: Magna Cum Laude
Ape Escape Academy
Tak 2: The Staff of Dreams
Classic NES Series: Castlevania
Pinball Hall of Fame: The Gottlieb Collection
Teenage Mutant Ninja Turtles 2: Battle Nexus
Nicktoons: Movin'
Karaoke Revolution Volume 3
Kingdom Under Fire: The Crusaders
Dynasty Warriors 4 Empires
Yu-Gi-Oh! The Dawn of Destiny
Midway Arcade Treasures 2
Showdown: Legends of Wrestling
Finding Nemo: The Continuing Adventures
Shark Tale
MLB SlugFest Loaded
The Sims 2
Mega Man X8
The Lord of the Rings: The Third Age
Final Fantasy X-2: International + Last Mission
Feel the Magic XY/XX
Psi-Ops: The Mindgate Conspiracy
Spyro: A Hero's Tail
F/A-18F Super Hornet
Viewtiful Joe
The Urbz: Sims In the City (US weekly sales)
Backyard Wrestling 2: There Goes the Neighborhood
NCAA March Madness 2005
The Adventures of Jimmy Neutron Boy Genius: Attack of the Twonkies
Dragon Ball Z: Budokai 2
Final Fantasy X International
Athens 2004
Rocky: Legends
RalliSport Challenge 2
RollerCoaster Tycoon 3
Fullmetal Alchemist 2: Curse of the Crimson Elixir
BloodRayne 2
Duel Masters
Sonic X: Game Boy Advance Video Volume 1
Ford Racing 3
Konjiki no Gashbell!! Makai no Bookmark
Armored Core: Nexus
Classic NES Series: Bomberman
Dora the Explorer: Game Boy Advance Video Volume 1
King of Fighters: Maximum Impact
Lemony Snicket's A Series of Unfortunate Events
MTX Mototrax
Baldur's Gate: Dark Alliance II
Madden NFL 2005
MVP Baseball 2004
Polarium
Cartoon Network Collection: Game Boy Advance Video Volume 1
Men of Valor
Golden Nugget Casino
Atari Anthology
Final Fantasy XI: Chains of Promathia
Classic NES Series: Excitebike
Classic NES Series: Xevious
SRS: Street Racing Syndicate
All Grown Up!: Game Boy Advance Video Volume 1
Harvest Moon: Another Wonderful Life
Densetsu no Stafi 3
Grand Theft Auto
Dora the Explorer: Super Star Adventures
Shadow Hearts: Covenant
Karaoke Revolution Volume 2
Test Drive: Eve of Destruction
Mafia
Mega Man Battle Network 5: Team Colonel / Protoman
Bicycle Casino 2005
The Polar Express
Def Jam: Fight for NY
