Name
Gran Turismo
Final Fantasy VII
GoldenEye 007
Crash Bandicoot 2: Cortex Strikes Back
Tomb Raider II
Diddy Kong Racing
Frogger
Half-Life
Star Fox 64
Croc: Legend of the Gobbos
Tomb Raider III: Adventures of Lara Croft
Yoshi's Story
Hot Shots Golf
Final Fantasy Tactics
Riven: The Sequel to Myst
Theme Hospital
Grand Theft Auto
Tomb Raider II
TOCA Touring Car Championship
Cool Boarders 2
Derby Stallion
Tenchu: Stealth Assassins
Jet Moto 2
Turok 2: Seeds of Evil
WCW vs. nWo: World Tour
NFL GameDay 98
Time Crisis
Tiger Woods 99 PGA Tour Golf
Knockout Kings
NBA Live 98
Monopoly
Wario Land II
Game de Hakken!! Tamagotchi 2
Madden NFL 98
SaGa Frontier
Fighting Force
Test Drive 5
Castlevania: Symphony of the Night
Oddworld: Abe's Oddysee
Intelligent Qube
Game & Watch Gallery 2
NBA Live 99
Chocobo no Fushigi Dungeon
Test Drive 4
Nuclear Strike
Mission: Impossible
Bushido Blade
Test Drive: Off Road
Puyo Puyo Sun Ketteiban
Triple Play 98
Densha De Go!
NHL 99
NFL Quarterback Club 98
Tales of Destiny
Bomberman 64
The Lost World: Jurassic Park
Monster Rancher
Breath of Fire III
Game & Watch Gallery
NHL 98
Ace Combat 2
Need for Speed: V-Rally
Madden Football 64
Rampage World Tour
Mega Man Legends
Moto Racer
Momotarou Dentetsu 7
Battle Stations
San Francisco Rush: Extreme Racing
Street Fighter EX Plus Alpha
FIFA: Road to World Cup 98
Blast Corps
Jeopardy!
NCAA Football 98
Moto Racer 2
Star Wars: Masters of Teras Kasi
Mortal Kombat Mythologies: Sub-Zero
Nightmare Creatures
Final Fantasy VII International
NBA ShootOut '97
Duke Nukem: Total Meltdown
Puyo Puyo Sun
International Superstar Soccer 64
Jikkyou Powerful Pro Yakyuu '97 Kaimakuban
Extreme-G
Diablo
FIFA: Road to  World Cup 98
NBA Hangtime
Super Robot Taisen F
Front Mission 2
Virtual Pool
NHL FaceOff 98
RPG Maker
FIFA Soccer 64
J-League Pro Soccer Club wo Tsukurou! 2
Doom 64
Automobili Lamborghini
Independence Day
Duke Nukem 64
Mischief Makers
NHL FaceOff 99
Neon Genesis Evangelion 2nd Impression
Colony Wars
Grandia
X-Men vs. Street Fighter
Command & Conquer: Red Alert
Armored Core
Medarot: Kabuto / Kuwagata Version
Pet in TV
Mortal Kombat Mythologies: Sub-Zero
Top Gear Rally
Bloody Roar
San Francisco Rush: Extreme Racing
Tobal 2
Mini-Yonku GB: Let's & Go!!
MechWarrior 2: 31st Century Combat
Mobile Suit Z-Gundam
Kirby's Dream Land 3
Big Bass World Championship
Tetrisphere
Mystical Ninja starring Goemon
Formula 1 Championship Edition
Marvel Super Heroes
Point Blank
DX Game of Life 2
Bust-A-Move '99
ESPN X-Games Pro Boarder
Nagano Winter Olympics 98
Rally Cross
Riven: The Sequel to Myst
The Conveni: Ano Machi wo Dokusen Seyo
Shin Super Robot Taisen Special Disk
WarCraft II: The Dark Saga
Einhänder
Jikkyou Powerful Pro Yakyuu 4
Shin Megami Tensei: Devil Summoner - Soul Hackers
Final Fantasy IV
Cart World Series
Macross Digital Mission VF-X
Super Bomberman 5
Future Cop L.A.P.D.
SD Gundam G Century
War Gods
VMX Racing
Kakyuusei
Armored Core: Project Phantasma
Dynasty Warriors
Dragon Ball GT: Final Bout
NBA In The Zone '98
Gallop Racer 2: One and Only Road to Victory
Tomba!
