,0
214,Momotaro Douchuuki
215,Doukyuusei 2
216,Actua Tennis
217,Sonic Jam
218,Clock Tower: The First Fear
219,Magic: The Gathering - Battlemage
220,O.D.T.: Escape... Or Die Trying
221,Hanagumi Taisen Columns
222,Mass Destruction
223,Maximum Force
224,Chopper Attack
225,Chameleon Twist
226,Sakura Taisen Hanagumi Tsuushin
227,Felony 11-79
228,Panzer Dragoon Saga
229,Langrisser IV
230,Hexen: Beyond Heretic
231,Choujikuu Yousai Macross: Ai Oboete Imasu ka
232,Flying Dragon
233,International Superstar Soccer 64 (weekly JP sales)
234,Ghost in the Shell
235,Micro Machines V3
236,Descent Maximum
237,Shadow Master
238,Street Fighter Collection
239,Rosco McQueen: Firefighter Extreme
240,Running Wild
241,Porsche Challenge
242,Codename Tenka
243,Wing Commander IV: The Price of Freedom
244,The King of Fighters '96
245,Bust-A-Move 2 Arcade Edition
246,Sentimental Graffiti: First Window
247,Ogre Battle Series: Tactics Ogre
248,Virus
249,Buster Bros. Collection
250,Real Sound: Kaze no Riguretto
251,G Darius
252,Aero Gauge
253,RayStorm
254,Fantastic Four
255,Mega Man X4
256,TigerShark
257,Norse by Norsewest: The Return of the Lost Vikings
258,Mega Man: Battle & Chase
259,Pandemonium 2
260,Ray Tracers
261,Marvel Super Heroes
262,Broken Helix
263,Broken Sword II: The Smoking Mirror
264,Elemental Gearbolt
265,Mega Man 8 Anniversary Collector's Edition
266,NHL Powerplay 98
267,Judge Dredd
268,Dual Heroes
269,Turok: Dinosaur Hunter
270,Wayne Gretzky's 3D Hockey '98
271,Grand Slam
272,Syndicate Wars
273,Herc's Adventures
274,Crypt Killer
275,Darklight Conflict
276,Peak Performance
277,Master of Monsters: Disciples of Gaia
278,Rush Hour
279,Poy Poy
280,Nanotek Warrior
281,Bugriders: The Race of Kings
282,Kensei: Sacred Fist
283,Bottom of the 9th '97
284,Ballblazer Champions
285,Puzzle Star Sweep
286,The Crow: City of Angels
287,Grand Prix Legends
288,Worms 2
289,Mega Man 8 Anniversary Collectors Edition
290,Hercs Adventures
291,Oddworld: Abes Oddysee
292,Kirbys Dream Land 3
293,The City of Lost Children
294,Kowloons Gate
295,Mini-Yonku GB: Lets & Go!!
296,Age of Empires
297,Wayne Gretzkys 3D Hockey 98
298,Thief: The Dark Project
299,Famista 64
300,Bust-A-Move 99
301,Einh\xc3\xa4nder
302,Pro Yakyuu Greatest Nine 97
303,Bottom of the 9th 97
304,Yoshis Story
305,Kirbys Star Stacker
306,Harvest Moon G
307,Donkey Kong Land III
308,Resident Evil Directors Cut: Dual Shock Edition
309,The King of Fighters 96
310,NBA ShootOut 97
311,Fox Sports Golf 99
312,Jikkyou Powerful Pro Yakyuu 3 97 Haru
313,NBA In The Zone 98
314,Jikkyou Powerful Pro Yakyuu 97 Kaimakuban
