Name
Donkey Kong Country 2: Diddy's Kong Quest
Warcraft II: Tides of Darkness
Super Mario World 2: Yoshi's Island
Namco Museum Vol.1
Tekken
Killer Instinct
Dragon Quest VI: Maboroshi no Daichi
Rayman
Kirby's Dream Land 2
Chrono Trigger
Virtua Fighter 2
Air Combat
Twisted Metal
Romancing SaGa 3
Road Rash
Sega Rally Championship
Derby Stallion III
Arc the Lad
Ridge Racer Revolution
NBA Jam Tournament Edition
Road & Track Presents: The Need for Speed
Destruction Derby
Seiken Densetsu 3
Gex
NFL GameDay
Street Fighter Alpha: Warriors' Dreams
Tactics Ogre: Let Us Cling Together
Battle Arena Toshinden 2
Virtua Cop
Mario's Picross
Suikoden
Front Mission
Tokimeki Memorial: Forever with You
Beyond The Beyond
Mortal Kombat 3
Bases Loaded '96: Double Header
SimCity 2000
Super Puyo Puyo 2
WipEout
Super Momotarou Dentetsu DX
Warhawk
J-League Excite Stage '95
Persona
Mobile Suit Gundam
Super Famista 4
Cyber Troopers Virtual-On
Mobile Suit Gundam
Mario no Super Picross
Fighting Vipers
Mystery Dungeon: Shiren the Wanderer
Tales of Phantasia
Shin Megami Tensei: Devil Summoner
Dai-4-Ji Super Robot Taisen
Panzer Dragoon
Boxer's Road
Mega Man X3
Iron Storm
Night Warriors: Darkstalkers' Revenge
Shin Nippon Pro Wrestling: Toukon Retsuden
Kirby's Block Ball
Extreme Pinball
Street Fighter Alpha 2
NBA ShootOut
Ganbare Goemon: KiraKira Douchuu - Boku ga Dancer ni Natta Riyuu
Panzer Dragoon II Zwei
Gameboy Gallery
Jumping Flash!
Blazing Heroes
Winning Post 2
Far East of Eden Zero
Guardian Heroes
Super Fire ProWrestling X
The King of Fighters '95
Mega Man 7
NBA In The Zone
Nichibutsu Arcade Classics
Jikkyou Powerful Pro Yakyuu 2
Final Doom
Super Nazo Puyo: Ruruu no Ruu
NBA Jam Tournament Edition
Panzer General
Namco Tennis Smash Court
PGA Tour 96
Virtua Fighter Kids
The Raiden Project
Kanzen Chuuki Pro Yakyuu Greatest Nine
Dragon Ball Z Hyper Dimension
X-Men: Children of the Atom
The King of Fighters '95
SD Gundam GNext
Bust-A-Move 2 Arcade Edition
GunGriffon
College Slam
Super Real Mahjong P V
Street Fighter: The Movie
Space Griffon VF-9
Off-World Interceptor Extreme
Parodius
King's Field
International Superstar Soccer Deluxe
FIFA Soccer 96
StarBlade α
J-League Victory Goal
Tetris Attack
Dragon Ball Z: Idainaru Dragon Ball Densetsu
Wizardry VII: Gadeia no Houshu
Epidemic
Agile Warrior F-111X
Doukyuusei
Cyber Sled
In the Hunt
Daytona USA Championship Circuit Edition
Sentou Kokka Air Land Battle
Romance of the Three Kingdoms IV: Wall of Fire
Disruptor
Namco Soccer Prime Goal
Mystic Ark
World Cup Golf: Professional Edition
Detana TwinBee Yahho! Deluxe Pack
High Velocity: Mountain Racing Challenge
Virtua Fighter CG Portrait Series Vol.4: Pai Chan
Sengoku Cyber: Fujimaru Jigokuhen
Nobunaga no Yabou: Tenshoki
Virtua Fighter CG Portrait Series Vol.1: Sarah Bryant
Victory Zone
Hyper Formation Soccer
Carnage Heart
Virtual Hydlide
Project: Horned Owl
Dragon Ball Z Super Gokuden: Kakusei-Hen
D
Wizardry VI: Bane of the Cosmic Forge
Revolution X
Gouketuji Ichizoku 2: Chottodake Saikyou Densetsu
Shellshock
Darius Gaiden
Idol Janshi Suchie-Pai Remix
Zero4 Champ RR-Z
Derby Jockey 2
Terranigma
X-COM: UFO Defense
Virtua Fighter CG Portrait Series Vol.3: Akira Yuki
Shockwave Assault
Rapid Reload
Castlevania Dracula X
Dragon Ball Z: Shin Butouden
Detana TwinBee Yahho! Deluxe Pack
Cyberia
Princess Maker 2
Virtua Fighter CG Portrait Series Vol.2: Jacky Bryant
Blades of Blood: Samurai Shodown III
Slam 'n Jam '96 featuring Magic & Kareem
Samurai Shodown III
Tempest 3X
A-Train
Striker 96
GOTHA: Ismailia Seneki
Krazy Ivan
Quo Vadis
Myst
Classic Road
Hang On GP
Viewpoint
Space Hulk: Vengeance of the Blood Angels
Super Real Mahjong Graffiti
DefCon 5
Bubble Bobble also featuring Rainbow Islands
Star Fighter
A llI S.V.: A Ressha de Gyoukou 3 Super Version
Kekkon: Marriage
3D Lemmings
Tenchi Muyou! Ryoukouki Gokuraku
Policenauts
Zero Divide
Doraemon 4: Nobita to Toki no Okoku
Gunbird
WWF Wrestlemania: The Arcade Game
Jirou Akagawa: Majotachi no Nemuri
Hi-Octane: The Track Fights Back!
Philosoma
Virtua Fighter CG Portrait Series Vol.5: Wolf Hawkfield
Slam Dunk SD Heat Up!!
Baku Baku
Super Jinsei Game 2
Jikkyou Oshaberi Parodius
Johnny Bazookatone
Kekkon Zenya
Block Kuzushi
Zoop
Magic Carpet
Sotsugyou II: Neo Generation
Virtua Fighter CG Portrait Series Vol.6: Lau Chan
Go Go Ackman 3
Novastorm
Metal Max Returns
Zen-Nippon GT Senshuken
Thoroughbred Breeder II Plus
Tokimeki Mahjong Paradise: Koi no Tenpai Beat
Ide Yosuke no Mahjong Kazoku
Night Head: The Labyrinth
Rampo
Far East of Eden Shinden
Daibakushou: Jinsei Gekijou
Konpeki no Kantai
Robo Pit
Hissatsu Pachinko Collection 3
Battle Arena Toshinden URA
Darius II
The Perfect Golf
Hermie Hopperhead: Scrap Panic
Captain Tsubasa J: The Way to World Youth
Doki Oki
America Oudan Ultra-Quiz
Aquanaut's Holiday
Sotsugyou II: Neo Generation Special
You Don't Know Jack
Ginga Fukei Densetsu: Sapphire
Super Dodge Ball
Psychic Detective
Slam n Jam 96 featuring Magic & Kareem
Street Fighter Alpha: Warriors Dreams
StarBlade \xce\xb1
Aquanauts Holiday
Night Warriors: Darkstalkers Revenge
Kirbys Dream Land 2
J-League Excite Stage 95
Kirbys Block Ball
Boxers Road
The King of Fighters 95
Super Mario World 2: Yoshis Island
You Dont Know Jack
Bases Loaded 96: Double Header
Donkey Kong Country 2: Diddys Kong Quest
Kings Field
Marios Picross
